Image,Label,Rights
urn:cite:hmt:e3img.E3-042r,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 42 recto",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3-042v,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 42 verso",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3-043r,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 43 recto",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3-043v,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 43 verso",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3-044r,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 44 recto",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3-044v,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 44 verso",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3-045r,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 45 recto",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3-045v,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 45 verso",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3-046r,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 46 recto",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3-046v,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 46 verso",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3-047r,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 47 recto",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3-047v,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 47 verso",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3-048r,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 48 recto",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3-048v,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 48 verso",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3-049r,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 49 recto",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3-049v,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 49 verso",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3-050r,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 50 recto",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3-050v,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 50 verso",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3-051r,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 51 recto",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3-051v,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 51 verso",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3-052r,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 52 recto",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3-052v,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 52 verso",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3-053r,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 53 recto",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3-053v,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 53 verso",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3-054r,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 54 recto",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3-054v,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 54 verso",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3-055r,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 55 recto",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3-055v,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 55 verso",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3-056r,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 56 recto",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3-056v,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 56 verso",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3-057r,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 57 recto",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3-057v,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 57 verso",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3-058r,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 58 recto",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3-058v,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 58 verso",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3-059r,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 59 recto",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3-059v,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 59 verso",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3-060bisr,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 60bis recto",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3-060bisv,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 60bis verso",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3-060r,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 60 recto",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3-060v,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 60 verso",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3-061r,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 61 recto",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3-061v,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 61 verso",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3-062r,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 62 recto",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3-062v,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 62 verso",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3-063r,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 63 recto",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3-063v,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 63 verso",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3-064r,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 64 recto",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3-064v,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 64 verso",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3-065r,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 65 recto",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3-065v,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 65 verso",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3-066r,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 66 recto",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3-066v,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 66 verso",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3-067r,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 67 recto",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3-067v,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 67 verso",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3-068r,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 68 recto",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3-068v,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 68 verso",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3-069r,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 69 recto",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
