Image,Label,Rights
urn:cite:hmt:e3bifolio.E3_15v_16r,"Manuscript E3, Escorialensis 291 (Υ.i.1): bifolio spread of folios 15v and 16r.","This image is a composite created from images made available under the terms of a Creative Commons license (CC BY-NC 3.0), and is licensed under same terms."
urn:cite:hmt:e3bifolio.E3_16v_17r,"Manuscript E3, Escorialensis 291 (Υ.i.1): bifolio spread of folios 16v and 17r.","This image is a composite created from images made available under the terms of a Creative Commons license (CC BY-NC 3.0), and is licensed under same terms."
urn:cite:hmt:e3bifolio.E3_17v_18r,"Manuscript E3, Escorialensis 291 (Υ.i.1): bifolio spread of folios 17v and 18r.","This image is a composite created from images made available under the terms of a Creative Commons license (CC BY-NC 3.0), and is licensed under same terms."
urn:cite:hmt:e3bifolio.E3_18v_19r,"Manuscript E3, Escorialensis 291 (Υ.i.1): bifolio spread of folios 18v and 19r.","This image is a composite created from images made available under the terms of a Creative Commons license (CC BY-NC 3.0), and is licensed under same terms."
urn:cite:hmt:e3bifolio.E3_19v_20r,"Manuscript E3, Escorialensis 291 (Υ.i.1): bifolio spread of folios 19v and 20r.","This image is a composite created from images made available under the terms of a Creative Commons license (CC BY-NC 3.0), and is licensed under same terms."
urn:cite:hmt:e3bifolio.E3_20v_21r,"Manuscript E3, Escorialensis 291 (Υ.i.1): bifolio spread of folios 20v and 21r.","This image is a composite created from images made available under the terms of a Creative Commons license (CC BY-NC 3.0), and is licensed under same terms."
urn:cite:hmt:e3bifolio.E3_21v_22r,"Manuscript E3, Escorialensis 291 (Υ.i.1): bifolio spread of folios 21v and 22r.","This image is a composite created from images made available under the terms of a Creative Commons license (CC BY-NC 3.0), and is licensed under same terms."
urn:cite:hmt:e3bifolio.E3_22v_23r,"Manuscript E3, Escorialensis 291 (Υ.i.1): bifolio spread of folios 22v and 23r.","This image is a composite created from images made available under the terms of a Creative Commons license (CC BY-NC 3.0), and is licensed under same terms."
urn:cite:hmt:e3bifolio.E3_23v_24r,"Manuscript E3, Escorialensis 291 (Υ.i.1): bifolio spread of folios 23v and 24r.","This image is a composite created from images made available under the terms of a Creative Commons license (CC BY-NC 3.0), and is licensed under same terms."
urn:cite:hmt:e3bifolio.E3_24v_25r,"Manuscript E3, Escorialensis 291 (Υ.i.1): bifolio spread of folios 24v and 25r.","This image is a composite created from images made available under the terms of a Creative Commons license (CC BY-NC 3.0), and is licensed under same terms."
urn:cite:hmt:e3bifolio.E3_25v_26r,"Manuscript E3, Escorialensis 291 (Υ.i.1): bifolio spread of folios 25v and 26r.","This image is a composite created from images made available under the terms of a Creative Commons license (CC BY-NC 3.0), and is licensed under same terms."
urn:cite:hmt:e3bifolio.E3_26v_27r,"Manuscript E3, Escorialensis 291 (Υ.i.1): bifolio spread of folios 26v and 27r.","This image is a composite created from images made available under the terms of a Creative Commons license (CC BY-NC 3.0), and is licensed under same terms."
urn:cite:hmt:e3bifolio.E3_27v_28r,"Manuscript E3, Escorialensis 291 (Υ.i.1): bifolio spread of folios 27v and 28r.","This image is a composite created from images made available under the terms of a Creative Commons license (CC BY-NC 3.0), and is licensed under same terms."
urn:cite:hmt:e3bifolio.E3_28v_29r,"Manuscript E3, Escorialensis 291 (Υ.i.1): bifolio spread of folios 28v and 29r.","This image is a composite created from images made available under the terms of a Creative Commons license (CC BY-NC 3.0), and is licensed under same terms."
urn:cite:hmt:e3bifolio.E3_29v_30r,"Manuscript E3, Escorialensis 291 (Υ.i.1): bifolio spread of folios 29v and 30r.","This image is a composite created from images made available under the terms of a Creative Commons license (CC BY-NC 3.0), and is licensed under same terms."
urn:cite:hmt:e3bifolio.E3_30v_31r,"Manuscript E3, Escorialensis 291 (Υ.i.1): bifolio spread of folios 30v and 31r.","This image is a composite created from images made available under the terms of a Creative Commons license (CC BY-NC 3.0), and is licensed under same terms."
urn:cite:hmt:e3bifolio.E3_31v_32r,"Manuscript E3, Escorialensis 291 (Υ.i.1): bifolio spread of folios 31v and 32r.","This image is a composite created from images made available under the terms of a Creative Commons license (CC BY-NC 3.0), and is licensed under same terms."
urn:cite:hmt:e3bifolio.E3_32v_33r,"Manuscript E3, Escorialensis 291 (Υ.i.1): bifolio spread of folios 32v and 33r.","This image is a composite created from images made available under the terms of a Creative Commons license (CC BY-NC 3.0), and is licensed under same terms."
urn:cite:hmt:e3bifolio.E3_33v_34r,"Manuscript E3, Escorialensis 291 (Υ.i.1): bifolio spread of folios 33v and 34r.","This image is a composite created from images made available under the terms of a Creative Commons license (CC BY-NC 3.0), and is licensed under same terms."
urn:cite:hmt:e3bifolio.E3_34v_35r,"Manuscript E3, Escorialensis 291 (Υ.i.1): bifolio spread of folios 34v and 35r.","This image is a composite created from images made available under the terms of a Creative Commons license (CC BY-NC 3.0), and is licensed under same terms."
urn:cite:hmt:e3bifolio.E3_35v_36r,"Manuscript E3, Escorialensis 291 (Υ.i.1): bifolio spread of folios 35v and 36r.","This image is a composite created from images made available under the terms of a Creative Commons license (CC BY-NC 3.0), and is licensed under same terms."
urn:cite:hmt:e3bifolio.E3_36v_37r,"Manuscript E3, Escorialensis 291 (Υ.i.1): bifolio spread of folios 36v and 37r.","This image is a composite created from images made available under the terms of a Creative Commons license (CC BY-NC 3.0), and is licensed under same terms."
urn:cite:hmt:e3bifolio.E3_37v_38r,"Manuscript E3, Escorialensis 291 (Υ.i.1): bifolio spread of folios 37v and 38r.","This image is a composite created from images made available under the terms of a Creative Commons license (CC BY-NC 3.0), and is licensed under same terms."
urn:cite:hmt:e3bifolio.E3_38v_39r,"Manuscript E3, Escorialensis 291 (Υ.i.1): bifolio spread of folios 38v and 39r.","This image is a composite created from images made available under the terms of a Creative Commons license (CC BY-NC 3.0), and is licensed under same terms."
urn:cite:hmt:e3bifolio.E3_39v_40r,"Manuscript E3, Escorialensis 291 (Υ.i.1): bifolio spread of folios 39v and 40r.","This image is a composite created from images made available under the terms of a Creative Commons license (CC BY-NC 3.0), and is licensed under same terms."
urn:cite:hmt:e3bifolio.E3_40v_41r,"Manuscript E3, Escorialensis 291 (Υ.i.1): bifolio spread of folios 40v and 41r.","This image is a composite created from images made available under the terms of a Creative Commons license (CC BY-NC 3.0), and is licensed under same terms."
urn:cite:hmt:e3bifolio.E3_41v_42r,"Manuscript E3, Escorialensis 291 (Υ.i.1): bifolio spread of folios 41v and 42r.","This image is a composite created from images made available under the terms of a Creative Commons license (CC BY-NC 3.0), and is licensed under same terms."
urn:cite:hmt:e3bifolio.E3_42v_43r,"Manuscript E3, Escorialensis 291 (Υ.i.1): bifolio spread of folios 42v and 43r.","This image is a composite created from images made available under the terms of a Creative Commons license (CC BY-NC 3.0), and is licensed under same terms."
urn:cite:hmt:e3bifolio.E3_43v_44r,"Manuscript E3, Escorialensis 291 (Υ.i.1): bifolio spread of folios 43v and 44r.","This image is a composite created from images made available under the terms of a Creative Commons license (CC BY-NC 3.0), and is licensed under same terms."
urn:cite:hmt:e3bifolio.E3_44v_45r,"Manuscript E3, Escorialensis 291 (Υ.i.1): bifolio spread of folios 44v and 45r.","This image is a composite created from images made available under the terms of a Creative Commons license (CC BY-NC 3.0), and is licensed under same terms."
urn:cite:hmt:e3bifolio.E3_45v_46r,"Manuscript E3, Escorialensis 291 (Υ.i.1): bifolio spread of folios 45v and 46r.","This image is a composite created from images made available under the terms of a Creative Commons license (CC BY-NC 3.0), and is licensed under same terms."
urn:cite:hmt:e3bifolio.E3_46v_47r,"Manuscript E3, Escorialensis 291 (Υ.i.1): bifolio spread of folios 46v and 47r.","This image is a composite created from images made available under the terms of a Creative Commons license (CC BY-NC 3.0), and is licensed under same terms."
urn:cite:hmt:e3bifolio.E3_47v_48r,"Manuscript E3, Escorialensis 291 (Υ.i.1): bifolio spread of folios 47v and 48r.","This image is a composite created from images made available under the terms of a Creative Commons license (CC BY-NC 3.0), and is licensed under same terms."
urn:cite:hmt:e3bifolio.E3_48v_49r,"Manuscript E3, Escorialensis 291 (Υ.i.1): bifolio spread of folios 48v and 49r.","This image is a composite created from images made available under the terms of a Creative Commons license (CC BY-NC 3.0), and is licensed under same terms."
urn:cite:hmt:e3bifolio.E3_49v_50r,"Manuscript E3, Escorialensis 291 (Υ.i.1): bifolio spread of folios 49v and 50r.","This image is a composite created from images made available under the terms of a Creative Commons license (CC BY-NC 3.0), and is licensed under same terms."
urn:cite:hmt:e3bifolio.E3_50v_51r,"Manuscript E3, Escorialensis 291 (Υ.i.1): bifolio spread of folios 50v and 51r.","This image is a composite created from images made available under the terms of a Creative Commons license (CC BY-NC 3.0), and is licensed under same terms."
urn:cite:hmt:e3bifolio.E3_51v_52r,"Manuscript E3, Escorialensis 291 (Υ.i.1): bifolio spread of folios 51v and 52r.","This image is a composite created from images made available under the terms of a Creative Commons license (CC BY-NC 3.0), and is licensed under same terms."
urn:cite:hmt:e3bifolio.E3_52v_53r,"Manuscript E3, Escorialensis 291 (Υ.i.1): bifolio spread of folios 52v and 53r.","This image is a composite created from images made available under the terms of a Creative Commons license (CC BY-NC 3.0), and is licensed under same terms."
urn:cite:hmt:e3bifolio.E3_54v_55r,"Manuscript E3, Escorialensis 291 (Υ.i.1): bifolio spread of folios 54v and 55r.","This image is a composite created from images made available under the terms of a Creative Commons license (CC BY-NC 3.0), and is licensed under same terms."
urn:cite:hmt:e3bifolio.E3_55v_56r,"Manuscript E3, Escorialensis 291 (Υ.i.1): bifolio spread of folios 55v and 56r.","This image is a composite created from images made available under the terms of a Creative Commons license (CC BY-NC 3.0), and is licensed under same terms."
urn:cite:hmt:e3bifolio.E3_56v_57r,"Manuscript E3, Escorialensis 291 (Υ.i.1): bifolio spread of folios 56v and 57r.","This image is a composite created from images made available under the terms of a Creative Commons license (CC BY-NC 3.0), and is licensed under same terms."
urn:cite:hmt:e3bifolio.E3_57v_58r,"Manuscript E3, Escorialensis 291 (Υ.i.1): bifolio spread of folios 57v and 58r.","This image is a composite created from images made available under the terms of a Creative Commons license (CC BY-NC 3.0), and is licensed under same terms."
urn:cite:hmt:e3bifolio.E3_58v_59r,"Manuscript E3, Escorialensis 291 (Υ.i.1): bifolio spread of folios 58v and 59r.","This image is a composite created from images made available under the terms of a Creative Commons license (CC BY-NC 3.0), and is licensed under same terms."
urn:cite:hmt:e3bifolio.E3_59v_60bisr,"Manuscript E3, Escorialensis 291 (Υ.i.1): bifolio spread of folios 59v and 60bisr.","This image is a composite created from images made available under the terms of a Creative Commons license (CC BY-NC 3.0), and is licensed under same terms."

urn:cite:hmt:e3bifolio.E3_60v_61bisr,"Manuscript E3, Escorialensis 291 (Υ.i.1): bifolio spread of folios 60v and 61bisr.","This image is a composite created from images made available under the terms of a Creative Commons license (CC BY-NC 3.0), and is licensed under same terms."
urn:cite:hmt:e3bifolio.E3_60v_61r,"Manuscript E3, Escorialensis 291 (Υ.i.1): bifolio spread of folios 60v and 61r.","This image is a composite created from images made available under the terms of a Creative Commons license (CC BY-NC 3.0), and is licensed under same terms."
urn:cite:hmt:e3bifolio.E3_61v_62r,"Manuscript E3, Escorialensis 291 (Υ.i.1): bifolio spread of folios 61v and 62r.","This image is a composite created from images made available under the terms of a Creative Commons license (CC BY-NC 3.0), and is licensed under same terms."
urn:cite:hmt:e3bifolio.E3_62v_63r,"Manuscript E3, Escorialensis 291 (Υ.i.1): bifolio spread of folios 62v and 63r.","This image is a composite created from images made available under the terms of a Creative Commons license (CC BY-NC 3.0), and is licensed under same terms."
urn:cite:hmt:e3bifolio.E3_63v_64r,"Manuscript E3, Escorialensis 291 (Υ.i.1): bifolio spread of folios 63v and 64r.","This image is a composite created from images made available under the terms of a Creative Commons license (CC BY-NC 3.0), and is licensed under same terms."
urn:cite:hmt:e3bifolio.E3_64v_65r,"Manuscript E3, Escorialensis 291 (Υ.i.1): bifolio spread of folios 64v and 65r.","This image is a composite created from images made available under the terms of a Creative Commons license (CC BY-NC 3.0), and is licensed under same terms."
urn:cite:hmt:e3bifolio.E3_65v_66r,"Manuscript E3, Escorialensis 291 (Υ.i.1): bifolio spread of folios 65v and 66r.","This image is a composite created from images made available under the terms of a Creative Commons license (CC BY-NC 3.0), and is licensed under same terms."
urn:cite:hmt:e3bifolio.E3_66v_67r,"Manuscript E3, Escorialensis 291 (Υ.i.1): bifolio spread of folios 66v and 67r.","This image is a composite created from images made available under the terms of a Creative Commons license (CC BY-NC 3.0), and is licensed under same terms."
urn:cite:hmt:e3bifolio.E3_67v_68r,"Manuscript E3, Escorialensis 291 (Υ.i.1): bifolio spread of folios 67v and 68r.","This image is a composite created from images made available under the terms of a Creative Commons license (CC BY-NC 3.0), and is licensed under same terms."
urn:cite:hmt:e3bifolio.E3_67v_77r,"Manuscript E3, Escorialensis 291 (Υ.i.1): bifolio spread of folios 67v and 77r.","This image is a composite created from images made available under the terms of a Creative Commons license (CC BY-NC 3.0), and is licensed under same terms."
urn:cite:hmt:e3bifolio.E3_68v_69r,"Manuscript E3, Escorialensis 291 (Υ.i.1): bifolio spread of folios 68v and 69r.","This image is a composite created from images made available under the terms of a Creative Commons license (CC BY-NC 3.0), and is licensed under same terms."
urn:cite:hmt:e3bifolio.E3_69v_70r,"Manuscript E3, Escorialensis 291 (Υ.i.1): bifolio spread of folios 69v and 70r.","This image is a composite created from images made available under the terms of a Creative Commons license (CC BY-NC 3.0), and is licensed under same terms."

urn:cite:hmt:e3bifolio.E3_70v_71r,"Manuscript E3, Escorialensis 291 (Υ.i.1): bifolio spread of folios 70v and 71r.","This image is a composite created from images made available under the terms of a Creative Commons license (CC BY-NC 3.0), and is licensed under same terms."
urn:cite:hmt:e3bifolio.E3_71v_72r,"Manuscript E3, Escorialensis 291 (Υ.i.1): bifolio spread of folios 71v and 72r.","This image is a composite created from images made available under the terms of a Creative Commons license (CC BY-NC 3.0), and is licensed under same terms."
urn:cite:hmt:e3bifolio.E3_72v_73r,"Manuscript E3, Escorialensis 291 (Υ.i.1): bifolio spread of folios 72v and 73r.","This image is a composite created from images made available under the terms of a Creative Commons license (CC BY-NC 3.0), and is licensed under same terms."
urn:cite:hmt:e3bifolio.E3_73v_74r,"Manuscript E3, Escorialensis 291 (Υ.i.1): bifolio spread of folios 73v and 74r.","This image is a composite created from images made available under the terms of a Creative Commons license (CC BY-NC 3.0), and is licensed under same terms."
urn:cite:hmt:e3bifolio.E3_74v_75r,"Manuscript E3, Escorialensis 291 (Υ.i.1): bifolio spread of folios 74v and 75r.","This image is a composite created from images made available under the terms of a Creative Commons license (CC BY-NC 3.0), and is licensed under same terms."
urn:cite:hmt:e3bifolio.E3_75v_76r,"Manuscript E3, Escorialensis 291 (Υ.i.1): bifolio spread of folios 75v and 76r.","This image is a composite created from images made available under the terms of a Creative Commons license (CC BY-NC 3.0), and is licensed under same terms."
urn:cite:hmt:e3bifolio.E3_76v_77r,"Manuscript E3, Escorialensis 291 (Υ.i.1): bifolio spread of folios 76v and 77r.","This image is a composite created from images made available under the terms of a Creative Commons license (CC BY-NC 3.0), and is licensed under same terms."
urn:cite:hmt:e3bifolio.E3_77v_78r,"Manuscript E3, Escorialensis 291 (Υ.i.1): bifolio spread of folios 77v and 78r.","This image is a composite created from images made available under the terms of a Creative Commons license (CC BY-NC 3.0), and is licensed under same terms."
urn:cite:hmt:e3bifolio.E3_78v_79r,"Manuscript E3, Escorialensis 291 (Υ.i.1): bifolio spread of folios 78v and 79r.","This image is a composite created from images made available under the terms of a Creative Commons license (CC BY-NC 3.0), and is licensed under same terms."
urn:cite:hmt:e3bifolio.E3_79v_80r,"Manuscript E3, Escorialensis 291 (Υ.i.1): bifolio spread of folios 79v and 80r.","This image is a composite created from images made available under the terms of a Creative Commons license (CC BY-NC 3.0), and is licensed under same terms."

urn:cite:hmt:e3bifolio.E3_80v_81r,"Manuscript E3, Escorialensis 291 (Υ.i.1): bifolio spread of folios 80v and 81r.","This image is a composite created from images made available under the terms of a Creative Commons license (CC BY-NC 3.0), and is licensed under same terms."
urn:cite:hmt:e3bifolio.E3_81v_81bisr,"Manuscript E3, Escorialensis 291 (Υ.i.1): bifolio spread of folios 81v and 81bisr.","This image is a composite created from images made available under the terms of a Creative Commons license (CC BY-NC 3.0), and is licensed under same terms."
urn:cite:hmt:e3bifolio.E3_82v_83r,"Manuscript E3, Escorialensis 291 (Υ.i.1): bifolio spread of folios 82v and 83r.","This image is a composite created from images made available under the terms of a Creative Commons license (CC BY-NC 3.0), and is licensed under same terms."
urn:cite:hmt:e3bifolio.E3_83v_84r,"Manuscript E3, Escorialensis 291 (Υ.i.1): bifolio spread of folios 83v and 84r.","This image is a composite created from images made available under the terms of a Creative Commons license (CC BY-NC 3.0), and is licensed under same terms."
urn:cite:hmt:e3bifolio.E3_84v_85r,"Manuscript E3, Escorialensis 291 (Υ.i.1): bifolio spread of folios 84v and 85r.","This image is a composite created from images made available under the terms of a Creative Commons license (CC BY-NC 3.0), and is licensed under same terms."
urn:cite:hmt:e3bifolio.E3_85v_86r,"Manuscript E3, Escorialensis 291 (Υ.i.1): bifolio spread of folios 85v and 86r.","This image is a composite created from images made available under the terms of a Creative Commons license (CC BY-NC 3.0), and is licensed under same terms."
urn:cite:hmt:e3bifolio.E3_86v_87r,"Manuscript E3, Escorialensis 291 (Υ.i.1): bifolio spread of folios 86v and 87r.","This image is a composite created from images made available under the terms of a Creative Commons license (CC BY-NC 3.0), and is licensed under same terms."
urn:cite:hmt:e3bifolio.E3_88v_89r,"Manuscript E3, Escorialensis 291 (Υ.i.1): bifolio spread of folios 88v and 89r.","This image is a composite created from images made available under the terms of a Creative Commons license (CC BY-NC 3.0), and is licensed under same terms."
urn:cite:hmt:e3bifolio.E3_89v_90r,"Manuscript E3, Escorialensis 291 (Υ.i.1): bifolio spread of folios 89v and 90r.","This image is a composite created from images made available under the terms of a Creative Commons license (CC BY-NC 3.0), and is licensed under same terms."

urn:cite:hmt:e3bifolio.E3_90v_91r,"Manuscript E3, Escorialensis 291 (Υ.i.1): bifolio spread of folios 90v and 91r.","This image is a composite created from images made available under the terms of a Creative Commons license (CC BY-NC 3.0), and is licensed under same terms."
urn:cite:hmt:e3bifolio.E3_91v_92r,"Manuscript E3, Escorialensis 291 (Υ.i.1): bifolio spread of folios 91v and 92r.","This image is a composite created from images made available under the terms of a Creative Commons license (CC BY-NC 3.0), and is licensed under same terms."
urn:cite:hmt:e3bifolio.E3_92v_93r,"Manuscript E3, Escorialensis 291 (Υ.i.1): bifolio spread of folios 92v and 93r.","This image is a composite created from images made available under the terms of a Creative Commons license (CC BY-NC 3.0), and is licensed under same terms."
urn:cite:hmt:e3bifolio.E3_93v_94r,"Manuscript E3, Escorialensis 291 (Υ.i.1): bifolio spread of folios 93v and 94r.","This image is a composite created from images made available under the terms of a Creative Commons license (CC BY-NC 3.0), and is licensed under same terms."
urn:cite:hmt:e3bifolio.E3_94v_95r,"Manuscript E3, Escorialensis 291 (Υ.i.1): bifolio spread of folios 94v and 95r.","This image is a composite created from images made available under the terms of a Creative Commons license (CC BY-NC 3.0), and is licensed under same terms."
urn:cite:hmt:e3bifolio.E3_95v_96r,"Manuscript E3, Escorialensis 291 (Υ.i.1): bifolio spread of folios 95v and 96r.","This image is a composite created from images made available under the terms of a Creative Commons license (CC BY-NC 3.0), and is licensed under same terms."
urn:cite:hmt:e3bifolio.E3_96bisv_97r,"Manuscript E3, Escorialensis 291 (Υ.i.1): bifolio spread of folios 96bisv and 97r.","This image is a composite created from images made available under the terms of a Creative Commons license (CC BY-NC 3.0), and is licensed under same terms."
urn:cite:hmt:e3bifolio.E3_96v_96bisr,"Manuscript E3, Escorialensis 291 (Υ.i.1): bifolio spread of folios 96v and 96bisr.","This image is a composite created from images made available under the terms of a Creative Commons license (CC BY-NC 3.0), and is licensed under same terms."
urn:cite:hmt:e3bifolio.E3_97bisv_98r,"Manuscript E3, Escorialensis 291 (Υ.i.1): bifolio spread of folios 97bisv and 98r.","This image is a composite created from images made available under the terms of a Creative Commons license (CC BY-NC 3.0), and is licensed under same terms."
urn:cite:hmt:e3bifolio.E3_97v_97bisr,"Manuscript E3, Escorialensis 291 (Υ.i.1): bifolio spread of folios 97v and 97bisr.","This image is a composite created from images made available under the terms of a Creative Commons license (CC BY-NC 3.0), and is licensed under same terms."
urn:cite:hmt:e3bifolio.E3_97v_98r,"Manuscript E3, Escorialensis 291 (Υ.i.1): bifolio spread of folios 97v and 98r.","This image is a composite created from images made available under the terms of a Creative Commons license (CC BY-NC 3.0), and is licensed under same terms."
urn:cite:hmt:e3bifolio.E3_98v_99r,"Manuscript E3, Escorialensis 291 (Υ.i.1): bifolio spread of folios 98v and 99r.","This image is a composite created from images made available under the terms of a Creative Commons license (CC BY-NC 3.0), and is licensed under same terms."
urn:cite:hmt:e3bifolio.E3_99v_100r,"Manuscript E3, Escorialensis 291 (Υ.i.1): bifolio spread of folios 99v and 100r.","This image is a composite created from images made available under the terms of a Creative Commons license (CC BY-NC 3.0), and is licensed under same terms."

urn:cite:hmt:e3bifolio.E3_100v_101r,"Manuscript E3, Escorialensis 291 (Υ.i.1): bifolio spread of folios 100v and 101r.","This image is a composite created from images made available under the terms of a Creative Commons license (CC BY-NC 3.0), and is licensed under same terms."
urn:cite:hmt:e3bifolio.E3_101v_102r,"Manuscript E3, Escorialensis 291 (Υ.i.1): bifolio spread of folios 101v and 102r.","This image is a composite created from images made available under the terms of a Creative Commons license (CC BY-NC 3.0), and is licensed under same terms."
urn:cite:hmt:e3bifolio.E3_102v_103r,"Manuscript E3, Escorialensis 291 (Υ.i.1): bifolio spread of folios 102v and 103r.","This image is a composite created from images made available under the terms of a Creative Commons license (CC BY-NC 3.0), and is licensed under same terms."
urn:cite:hmt:e3bifolio.E3_103v_104r,"Manuscript E3, Escorialensis 291 (Υ.i.1): bifolio spread of folios 103v and 104r.","This image is a composite created from images made available under the terms of a Creative Commons license (CC BY-NC 3.0), and is licensed under same terms."
urn:cite:hmt:e3bifolio.E3_104v_105r,"Manuscript E3, Escorialensis 291 (Υ.i.1): bifolio spread of folios 104v and 105r.","This image is a composite created from images made available under the terms of a Creative Commons license (CC BY-NC 3.0), and is licensed under same terms."
urn:cite:hmt:e3bifolio.E3_105v_106r,"Manuscript E3, Escorialensis 291 (Υ.i.1): bifolio spread of folios 105v and 106r.","This image is a composite created from images made available under the terms of a Creative Commons license (CC BY-NC 3.0), and is licensed under same terms."
urn:cite:hmt:e3bifolio.E3_106v_107r,"Manuscript E3, Escorialensis 291 (Υ.i.1): bifolio spread of folios 106v and 107r.","This image is a composite created from images made available under the terms of a Creative Commons license (CC BY-NC 3.0), and is licensed under same terms."
urn:cite:hmt:e3bifolio.E3_107v_108r,"Manuscript E3, Escorialensis 291 (Υ.i.1): bifolio spread of folios 107v and 108r.","This image is a composite created from images made available under the terms of a Creative Commons license (CC BY-NC 3.0), and is licensed under same terms."
urn:cite:hmt:e3bifolio.E3_108v_109r,"Manuscript E3, Escorialensis 291 (Υ.i.1): bifolio spread of folios 108v and 109r.","This image is a composite created from images made available under the terms of a Creative Commons license (CC BY-NC 3.0), and is licensed under same terms."
urn:cite:hmt:e3bifolio.E3_109v_110r,"Manuscript E3, Escorialensis 291 (Υ.i.1): bifolio spread of folios 109v and 110r.","This image is a composite created from images made available under the terms of a Creative Commons license (CC BY-NC 3.0), and is licensed under same terms."

urn:cite:hmt:e3bifolio.E3_110v_111r,"Manuscript E3, Escorialensis 291 (Υ.i.1): bifolio spread of folios 110v and 111r.","This image is a composite created from images made available under the terms of a Creative Commons license (CC BY-NC 3.0), and is licensed under same terms."
urn:cite:hmt:e3bifolio.E3_111v_112r,"Manuscript E3, Escorialensis 291 (Υ.i.1): bifolio spread of folios 111v and 112r.","This image is a composite created from images made available under the terms of a Creative Commons license (CC BY-NC 3.0), and is licensed under same terms."
urn:cite:hmt:e3bifolio.E3_112v_113r,"Manuscript E3, Escorialensis 291 (Υ.i.1): bifolio spread of folios 112v and 113r.","This image is a composite created from images made available under the terms of a Creative Commons license (CC BY-NC 3.0), and is licensed under same terms."
urn:cite:hmt:e3bifolio.E3_113v_114r,"Manuscript E3, Escorialensis 291 (Υ.i.1): bifolio spread of folios 113v and 114r.","This image is a composite created from images made available under the terms of a Creative Commons license (CC BY-NC 3.0), and is licensed under same terms."
urn:cite:hmt:e3bifolio.E3_114v_115r,"Manuscript E3, Escorialensis 291 (Υ.i.1): bifolio spread of folios 114v and 115r.","This image is a composite created from images made available under the terms of a Creative Commons license (CC BY-NC 3.0), and is licensed under same terms."
